stationen,ort,jahr,niederschlag,lat,lon
COU,Couvet,2003,972.5,46.93333333,6.666666667
COU,Couvet,2004,1316.9,46.93333333,6.666666667
COU,Couvet,2005,1089.2,46.93333333,6.666666667
COU,Couvet,2006,1429.8,46.93333333,6.666666667
COU,Couvet,2007,1615.2,46.93333333,6.666666667
COU,Couvet,2008,1330.3,46.93333333,6.666666667
COU,Couvet,2009,998.8,46.93333333,6.666666667
COU,Couvet,2010,961.3,46.93333333,6.666666667
COU,Couvet,2011,955.3,46.93333333,6.666666667
COU,Couvet,2012,1443.1,46.93333333,6.666666667
COU,Couvet,2013,1407.8,46.93333333,6.666666667
COU,Couvet,2014,1147.8,46.93333333,6.666666667
COU,Couvet,2015,976.5,46.93333333,6.666666667
COU,Couvet,2016,1287.6,46.93333333,6.666666667
COU,Couvet,2017,1028.5,46.93333333,6.666666667
COU,Couvet,2018,1146.7,46.93333333,6.666666667
COU,Couvet,2019,1185.8,46.93333333,6.666666667
COU,Couvet,2020,1117.6,46.93333333,6.666666667
COU,Couvet,2021,1288.8,46.93333333,6.666666667
COU,Couvet,2022,1012.8,46.93333333,6.666666667
VDCRA,Crans-près-Céligny,2011,761.3,46.36666667,6.2
VDCRA,Crans-près-Céligny,2012,,46.36666667,6.2
VDCRA,Crans-près-Céligny,2013,1164.6,46.36666667,6.2
VDCRA,Crans-près-Céligny,2014,969.8,46.36666667,6.2
VDCRA,Crans-près-Céligny,2015,802.6,46.36666667,6.2
VDCRA,Crans-près-Céligny,2016,942.4,46.36666667,6.2
VDCRA,Crans-près-Céligny,2017,703.4,46.36666667,6.2
VDCRA,Crans-près-Céligny,2018,905.7,46.36666667,6.2
VDCRA,Crans-près-Céligny,2019,992,46.36666667,6.2
VDCRA,Crans-près-Céligny,2020,891,46.36666667,6.2
VDCRA,Crans-près-Céligny,2021,892.3,46.36666667,6.2
VDCRA,Crans-près-Céligny,2022,654.6,46.36666667,6.2
CRM,Cressier,2013,1143.7,47.05,7.066666667
CRM,Cressier,2014,942,47.05,7.066666667
CRM,Cressier,2015,723,47.05,7.066666667
CRM,Cressier,2016,1052.6,47.05,7.066666667
CRM,Cressier,2017,813.5,47.05,7.066666667
CRM,Cressier,2018,929.4,47.05,7.066666667
CRM,Cressier,2019,997.5,47.05,7.066666667
CRM,Cressier,2020,949.1,47.05,7.066666667
CRM,Cressier,2021,1134.6,47.05,7.066666667
CRM,Cressier,2022,887.8,47.05,7.066666667
VDCRI,Crissier,2011,783.5,46.55,6.583333333
VDCRI,Crissier,2012,,46.55,6.583333333
VDCRI,Crissier,2013,1111.9,46.55,6.583333333
VDCRI,Crissier,2014,994.2,46.55,6.583333333
VDCRI,Crissier,2015,702.1,46.55,6.583333333
VDCRI,Crissier,2016,1092.9,46.55,6.583333333
VDCRI,Crissier,2017,810.4,46.55,6.583333333
VDCRI,Crissier,2018,791.4,46.55,6.583333333
VDCRI,Crissier,2019,933.5,46.55,6.583333333
VDCRI,Crissier,2020,926.7,46.55,6.583333333
VDCRI,Crissier,2021,993.2,46.55,6.583333333
VDCRI,Crissier,2022,906.4,46.55,6.583333333
CRO,Croix-de-Rozon,1974,910.8,46.15,6.133333333
CRO,Croix-de-Rozon,1975,1099.4,46.15,6.133333333
CRO,Croix-de-Rozon,1976,1040.4,46.15,6.133333333
CRO,Croix-de-Rozon,1977,1257.4,46.15,6.133333333
CRO,Croix-de-Rozon,1978,1103.5,46.15,6.133333333
CRO,Croix-de-Rozon,1979,1115.5,46.15,6.133333333
CRO,Croix-de-Rozon,1980,1151.6,46.15,6.133333333
CRO,Croix-de-Rozon,1981,1108.3,46.15,6.133333333
CRO,Croix-de-Rozon,1982,1128,46.15,6.133333333
CRO,Croix-de-Rozon,1983,1271.8,46.15,6.133333333
CRO,Croix-de-Rozon,1984,1093.4,46.15,6.133333333
CRO,Croix-de-Rozon,1985,1022.3,46.15,6.133333333
CRO,Croix-de-Rozon,1986,1019.6,46.15,6.133333333
CRO,Croix-de-Rozon,1987,1162.6,46.15,6.133333333
CRO,Croix-de-Rozon,1988,1148.8,46.15,6.133333333
CRO,Croix-de-Rozon,1989,786,46.15,6.133333333
CRO,Croix-de-Rozon,1990,1000.5,46.15,6.133333333
CRO,Croix-de-Rozon,1991,1002.7,46.15,6.133333333
CRO,Croix-de-Rozon,1992,1281.9,46.15,6.133333333
CRO,Croix-de-Rozon,1993,1402.8,46.15,6.133333333
CRO,Croix-de-Rozon,1994,1031.5,46.15,6.133333333
CRO,Croix-de-Rozon,1995,1184.9,46.15,6.133333333
CRO,Croix-de-Rozon,1996,1045.3,46.15,6.133333333
CRO,Croix-de-Rozon,1997,1127.2,46.15,6.133333333
CRO,Croix-de-Rozon,1998,857.1,46.15,6.133333333
CRO,Croix-de-Rozon,1999,1286.3,46.15,6.133333333
CRO,Croix-de-Rozon,2000,1042.4,46.15,6.133333333
CRO,Croix-de-Rozon,2001,1333.1,46.15,6.133333333
CRO,Croix-de-Rozon,2002,1061.1,46.15,6.133333333
CRO,Croix-de-Rozon,2003,749.3,46.15,6.133333333
CRO,Croix-de-Rozon,2004,871.6,46.15,6.133333333
VDCUL,Cully,2010,1028.2,46.48333333,6.733333333
VDCUL,Cully,2011,,46.48333333,6.733333333
VDCUL,Cully,2012,,46.48333333,6.733333333
VDCUL,Cully,2013,1546.6,46.48333333,6.733333333
VDCUL,Cully,2014,1441.3,46.48333333,6.733333333
VDCUL,Cully,2015,976.2,46.48333333,6.733333333
VDCUL,Cully,2016,1310.9,46.48333333,6.733333333
VDCUL,Cully,2017,941.4,46.48333333,6.733333333
VDCUL,Cully,2018,851.4,46.48333333,6.733333333
VDCUL,Cully,2019,1170.6,46.48333333,6.733333333
VDCUL,Cully,2020,1043.8,46.48333333,6.733333333
VDCUL,Cully,2021,1346.5,46.48333333,6.733333333
VDCUL,Cully,2022,914.7,46.48333333,6.733333333
GEESS,Dardagny / Essertines,2022,789.4,46.2,5.983333333
DAV,Davos,1930,896.6,46.81666667,9.85
DAV,Davos,1931,1068.9,46.81666667,9.85
DAV,Davos,1932,837.2,46.81666667,9.85
DAV,Davos,1933,922,46.81666667,9.85
DAV,Davos,1934,937.3,46.81666667,9.85
DAV,Davos,1935,1289.2,46.81666667,9.85
DAV,Davos,1936,978.1,46.81666667,9.85
DAV,Davos,1937,995.2,46.81666667,9.85
DAV,Davos,1938,858.2,46.81666667,9.85
DAV,Davos,1939,1182,46.81666667,9.85
DAV,Davos,1940,1107.6,46.81666667,9.85
DAV,Davos,1941,861.5,46.81666667,9.85
DAV,Davos,1942,912.2,46.81666667,9.85
DAV,Davos,1943,913.5,46.81666667,9.85
DAV,Davos,1944,1185.6,46.81666667,9.85
DAV,Davos,1945,1034.8,46.81666667,9.85
DAV,Davos,1946,975.5,46.81666667,9.85
DAV,Davos,1947,1047.9,46.81666667,9.85
DAV,Davos,1948,1070.3,46.81666667,9.85
DAV,Davos,1949,889.7,46.81666667,9.85
DAV,Davos,1950,1110.9,46.81666667,9.85
DAV,Davos,1951,1119.3,46.81666667,9.85
DAV,Davos,1952,1206.4,46.81666667,9.85
DAV,Davos,1953,775.9,46.81666667,9.85
DAV,Davos,1954,1389.5,46.81666667,9.85
DAV,Davos,1955,941,46.81666667,9.85
DAV,Davos,1956,990.2,46.81666667,9.85
DAV,Davos,1957,924.8,46.81666667,9.85
DAV,Davos,1958,1156.2,46.81666667,9.85
DAV,Davos,1959,691.2,46.81666667,9.85
DAV,Davos,1960,1192.5,46.81666667,9.85
DAV,Davos,1961,840,46.81666667,9.85
DAV,Davos,1962,955.1,46.81666667,9.85
DAV,Davos,1963,928.4,46.81666667,9.85
DAV,Davos,1964,856.3,46.81666667,9.85
DAV,Davos,1965,1243.6,46.81666667,9.85
DAV,Davos,1966,1180.5,46.81666667,9.85
DAV,Davos,1967,1057,46.81666667,9.85
DAV,Davos,1968,1128.3,46.81666667,9.85
DAV,Davos,1969,918.5,46.81666667,9.85
DAV,Davos,1970,1312.9,46.81666667,9.85
DAV,Davos,1971,738.7,46.81666667,9.85
DAV,Davos,1972,821.1,46.81666667,9.85
DAV,Davos,1973,1091,46.81666667,9.85
DAV,Davos,1974,1193.6,46.81666667,9.85
DAV,Davos,1975,946.2,46.81666667,9.85
DAV,Davos,1976,1086,46.81666667,9.85
DAV,Davos,1977,1102.2,46.81666667,9.85
DAV,Davos,1978,971.9,46.81666667,9.85
DAV,Davos,1979,1243.1,46.81666667,9.85
DAV,Davos,1980,963.1,46.81666667,9.85
DAV,Davos,1981,1155.7,46.81666667,9.85
DAV,Davos,1982,955.5,46.81666667,9.85
DAV,Davos,1983,1022.7,46.81666667,9.85
DAV,Davos,1984,861.8,46.81666667,9.85
DAV,Davos,1985,860.7,46.81666667,9.85
DAV,Davos,1986,935.5,46.81666667,9.85
DAV,Davos,1987,1103.4,46.81666667,9.85
DAV,Davos,1988,1037.8,46.81666667,9.85
DAV,Davos,1989,751.9,46.81666667,9.85
DAV,Davos,1990,1108.1,46.81666667,9.85
DAV,Davos,1991,914.2,46.81666667,9.85
DAV,Davos,1992,1057.5,46.81666667,9.85
DAV,Davos,1993,1087.2,46.81666667,9.85
DAV,Davos,1994,1168.1,46.81666667,9.85
DAV,Davos,1995,1194.9,46.81666667,9.85
DAV,Davos,1996,1078.9,46.81666667,9.85
DAV,Davos,1997,1039.5,46.81666667,9.85
DAV,Davos,1998,1011.9,46.81666667,9.85
DAV,Davos,1999,1466.6,46.81666667,9.85
DAV,Davos,2000,1189.8,46.81666667,9.85
DAV,Davos,2001,1268.2,46.81666667,9.85
DAV,Davos,2002,1227.5,46.81666667,9.85
DAV,Davos,2003,848.7,46.81666667,9.85
DAV,Davos,2004,881.1,46.81666667,9.85
DAV,Davos,2005,922.9,46.81666667,9.85
DAV,Davos,2006,788.5,46.81666667,9.85
DAV,Davos,2007,1005,46.81666667,9.85
DAV,Davos,2008,1163.7,46.81666667,9.85
DAV,Davos,2009,928.6,46.81666667,9.85
DAV,Davos,2010,1003.4,46.81666667,9.85
DAV,Davos,2011,1070.3,46.81666667,9.85
DAV,Davos,2012,1232.3,46.81666667,9.85
DAV,Davos,2013,923.8,46.81666667,9.85
DAV,Davos,2014,1021.5,46.81666667,9.85
DAV,Davos,2015,866,46.81666667,9.85
DAV,Davos,2016,1153,46.81666667,9.85
DAV,Davos,2017,1193,46.81666667,9.85
DAV,Davos,2018,1082.8,46.81666667,9.85
DAV,Davos,2019,1314.1,46.81666667,9.85
DAV,Davos,2020,1031.9,46.81666667,9.85
DAV,Davos,2021,956.6,46.81666667,9.85
DAV,Davos,2022,831.4,46.81666667,9.85
NABDAV,Davos / Seehornwald,2000,1103.9,46.81666667,9.85
NABDAV,Davos / Seehornwald,2001,1274,46.81666667,9.85
NABDAV,Davos / Seehornwald,2002,1114.2,46.81666667,9.85
NABDAV,Davos / Seehornwald,2003,671.1,46.81666667,9.85
NABDAV,Davos / Seehornwald,2004,698.5,46.81666667,9.85
NABDAV,Davos / Seehornwald,2005,,46.81666667,9.85
NABDAV,Davos / Seehornwald,2006,,46.81666667,9.85
NABDAV,Davos / Seehornwald,2007,,46.81666667,9.85
NABDAV,Davos / Seehornwald,2008,828.2,46.81666667,9.85
NABDAV,Davos / Seehornwald,2009,660.9,46.81666667,9.85
NABDAV,Davos / Seehornwald,2010,742.5,46.81666667,9.85
NABDAV,Davos / Seehornwald,2011,,46.81666667,9.85
NABDAV,Davos / Seehornwald,2012,,46.81666667,9.85
NABDAV,Davos / Seehornwald,2013,691.4,46.81666667,9.85
NABDAV,Davos / Seehornwald,2014,682.2,46.81666667,9.85
NABDAV,Davos / Seehornwald,2015,,46.81666667,9.85
NABDAV,Davos / Seehornwald,2016,,46.81666667,9.85
NABDAV,Davos / Seehornwald,2017,970.2,46.81666667,9.85
NABDAV,Davos / Seehornwald,2018,900.9,46.81666667,9.85
NABDAV,Davos / Seehornwald,2019,1128.5,46.81666667,9.85
NABDAV,Davos / Seehornwald,2020,939.5,46.81666667,9.85
NABDAV,Davos / Seehornwald,2021,920.2,46.81666667,9.85
NABDAV,Davos / Seehornwald,2022,669.5,46.81666667,9.85
DEH,Degersheim,1930,1754.8,47.36666667,9.2
DEH,Degersheim,1931,1554.5,47.36666667,9.2
DEH,Degersheim,1932,1423.1,47.36666667,9.2
DEH,Degersheim,1933,1454.1,47.36666667,9.2
DEH,Degersheim,1934,1343.6,47.36666667,9.2
DEH,Degersheim,1935,1486.9,47.36666667,9.2
DEH,Degersheim,1936,1509.8,47.36666667,9.2
DEH,Degersheim,1937,1454.6,47.36666667,9.2
DEH,Degersheim,1938,1396.4,47.36666667,9.2
DEH,Degersheim,1939,1665.4,47.36666667,9.2
DEH,Degersheim,1940,1642.3,47.36666667,9.2
DEH,Degersheim,1941,1343.9,47.36666667,9.2
DEH,Degersheim,1942,1117.6,47.36666667,9.2
DEH,Degersheim,1943,1005.4,47.36666667,9.2
DEH,Degersheim,1944,1514.8,47.36666667,9.2
DEH,Degersheim,1945,1354.8,47.36666667,9.2
DEH,Degersheim,1946,1311,47.36666667,9.2
DEH,Degersheim,1947,1191.7,47.36666667,9.2
DEH,Degersheim,1948,1331.9,47.36666667,9.2
DEH,Degersheim,1949,990.4,47.36666667,9.2
DEH,Degersheim,1950,1384.7,47.36666667,9.2
DEH,Degersheim,1951,1460.9,47.36666667,9.2
DEH,Degersheim,1952,1510.4,47.36666667,9.2
DEH,Degersheim,1953,1195.3,47.36666667,9.2
DEH,Degersheim,1954,1525.2,47.36666667,9.2
DEH,Degersheim,1955,1476.2,47.36666667,9.2
DEH,Degersheim,1956,1420.8,47.36666667,9.2
DEH,Degersheim,1957,1267.8,47.36666667,9.2
DEH,Degersheim,1958,1463.4,47.36666667,9.2
DEH,Degersheim,1959,1160.4,47.36666667,9.2
DEH,Degersheim,1960,1504.3,47.36666667,9.2
DEH,Degersheim,1961,1187,47.36666667,9.2
DEH,Degersheim,1962,1287.3,47.36666667,9.2
DEH,Degersheim,1963,1364.1,47.36666667,9.2
DEH,Degersheim,1964,1261.7,47.36666667,9.2
DEH,Degersheim,1965,1763.9,47.36666667,9.2
DEH,Degersheim,1966,1674.3,47.36666667,9.2
DEH,Degersheim,1967,1386.4,47.36666667,9.2
DEH,Degersheim,1968,1156,47.36666667,9.2
DEH,Degersheim,1969,1292.9,47.36666667,9.2
DEH,Degersheim,1970,1608.5,47.36666667,9.2
DEH,Degersheim,1971,1293.4,47.36666667,9.2
DEH,Degersheim,1972,1309.5,47.36666667,9.2
DEH,Degersheim,1973,1307.5,47.36666667,9.2
DEH,Degersheim,1974,1509.3,47.36666667,9.2
DEH,Degersheim,1975,1438.8,47.36666667,9.2
DEH,Degersheim,1976,1249.3,47.36666667,9.2
DEH,Degersheim,1977,1552,47.36666667,9.2
DEH,Degersheim,1978,1677.3,47.36666667,9.2
DEH,Degersheim,1979,1563.9,47.36666667,9.2
DEH,Degersheim,1980,1525,47.36666667,9.2
DEH,Degersheim,1981,1610.7,47.36666667,9.2
DEH,Degersheim,1982,1309.2,47.36666667,9.2
DEH,Degersheim,1983,1302.6,47.36666667,9.2
DEH,Degersheim,1984,1393.4,47.36666667,9.2
DEH,Degersheim,1985,1289.9,47.36666667,9.2
DEH,Degersheim,1986,1498.4,47.36666667,9.2
DEH,Degersheim,1987,1417.2,47.36666667,9.2
DEH,Degersheim,1988,1721.2,47.36666667,9.2
DEH,Degersheim,1989,1365.2,47.36666667,9.2
DEH,Degersheim,1990,1643.3,47.36666667,9.2
DEH,Degersheim,1991,1237.8,47.36666667,9.2
DEH,Degersheim,1992,1471.4,47.36666667,9.2
DEH,Degersheim,1993,1620.9,47.36666667,9.2
DEH,Degersheim,1994,1828.8,47.36666667,9.2
DEH,Degersheim,1995,1825.3,47.36666667,9.2
DEH,Degersheim,1996,1396.7,47.36666667,9.2
DEH,Degersheim,1997,1277.5,47.36666667,9.2
DEH,Degersheim,1998,1441.3,47.36666667,9.2
DEH,Degersheim,1999,1842,47.36666667,9.2
DEH,Degersheim,2000,1588.2,47.36666667,9.2
DEH,Degersheim,2001,1530.9,47.36666667,9.2
DEH,Degersheim,2002,1693.1,47.36666667,9.2
DEH,Degersheim,2003,1172.9,47.36666667,9.2
DEH,Degersheim,2004,1337.2,47.36666667,9.2
DEH,Degersheim,2005,1300.3,47.36666667,9.2
DEH,Degersheim,2006,1365.1,47.36666667,9.2
DEH,Degersheim,2007,1377.4,47.36666667,9.2
DEH,Degersheim,2008,1354.5,47.36666667,9.2
DEH,Degersheim,2009,1266.8,47.36666667,9.2
DEH,Degersheim,2010,1529.6,47.36666667,9.2
DEH,Degersheim,2011,1266.9,47.36666667,9.2
DEH,Degersheim,2012,1555.3,47.36666667,9.2
DEH,Degersheim,2013,1463.3,47.36666667,9.2
DEH,Degersheim,2014,1461.3,47.36666667,9.2
DEH,Degersheim,2015,1287.8,47.36666667,9.2
DEH,Degersheim,2016,1678.4,47.36666667,9.2
DEH,Degersheim,2017,1410.6,47.36666667,9.2
DEH,Degersheim,2018,1123.5,47.36666667,9.2
DEH,Degersheim,2019,1508.9,47.36666667,9.2
DEH,Degersheim,2020,1423.9,47.36666667,9.2
DEH,Degersheim,2021,1465,47.36666667,9.2
DEH,Degersheim,2022,1240.6,47.36666667,9.2
DEM,Delémont,1930,1174.3,47.35,7.35
DEM,Delémont,1931,1103,47.35,7.35
DEM,Delémont,1932,1009.8,47.35,7.35
DEM,Delémont,1933,792.4,47.35,7.35
DEM,Delémont,1934,736.4,47.35,7.35
DEM,Delémont,1935,1044.7,47.35,7.35
DEM,Delémont,1936,917.8,47.35,7.35
DEM,Delémont,1937,926.7,47.35,7.35
DEM,Delémont,1938,903.8,47.35,7.35
DEM,Delémont,1939,1382.9,47.35,7.35
DEM,Delémont,1940,1081.5,47.35,7.35
DEM,Delémont,1941,749,47.35,7.35
DEM,Delémont,1942,813.5,47.35,7.35
DEM,Delémont,1943,649.6,47.35,7.35
DEM,Delémont,1944,920.8,47.35,7.35
DEM,Delémont,1945,772,47.35,7.35
DEM,Delémont,1946,911,47.35,7.35
DEM,Delémont,1947,681.7,47.35,7.35
DEM,Delémont,1948,864.3,47.35,7.35
DEM,Delémont,1949,707,47.35,7.35
DEM,Delémont,1950,1047.7,47.35,7.35
DEM,Delémont,1951,999.6,47.35,7.35
DEM,Delémont,1952,997.5,47.35,7.35
DEM,Delémont,1953,634.2,47.35,7.35
DEM,Delémont,1954,945.5,47.35,7.35
DEM,Delémont,1955,778.7,47.35,7.35
DEM,Delémont,1956,1035.1,47.35,7.35
DEM,Delémont,1957,863.3,47.35,7.35
DEM,Delémont,1958,1075.2,47.35,7.35
DEM,Delémont,1959,810.5,47.35,7.35
DEM,Delémont,1960,835.5,47.35,7.35
DEM,Delémont,1961,981.3,47.35,7.35
DEM,Delémont,1962,772.5,47.35,7.35
DEM,Delémont,1963,879.4,47.35,7.35
DEM,Delémont,1964,835.7,47.35,7.35
DEM,Delémont,1965,1220.1,47.35,7.35
DEM,Delémont,1966,1123.8,47.35,7.35
DEM,Delémont,1967,767.7,47.35,7.35
DEM,Delémont,1968,1091.7,47.35,7.35
DEM,Delémont,1969,967.1,47.35,7.35
DEM,Delémont,1970,1066.8,47.35,7.35
DEM,Delémont,1971,758.4,47.35,7.35
DEM,Delémont,1972,705,47.35,7.35
DEM,Delémont,1973,905.5,47.35,7.35
DEM,Delémont,1974,889.4,47.35,7.35
DEM,Delémont,1975,1084.9,47.35,7.35
DEM,Delémont,1976,795.5,47.35,7.35
DEM,Delémont,1977,1250,47.35,7.35
DEM,Delémont,1978,928,47.35,7.35
DEM,Delémont,1979,1052.8,47.35,7.35
DEM,Delémont,1980,855.8,47.35,7.35
DEM,Delémont,1981,1155.3,47.35,7.35
DEM,Delémont,1982,1099.8,47.35,7.35
DEM,Delémont,1983,1042.2,47.35,7.35
DEM,Delémont,1984,916.8,47.35,7.35
DEM,Delémont,1985,813.6,47.35,7.35
DEM,Delémont,1986,1046,47.35,7.35
DEM,Delémont,1987,1142.2,47.35,7.35
DEM,Delémont,1988,1112.3,47.35,7.35
DEM,Delémont,1989,736,47.35,7.35
DEM,Delémont,1990,1022.9,47.35,7.35
DEM,Delémont,1991,849.7,47.35,7.35
DEM,Delémont,1992,1058.1,47.35,7.35
DEM,Delémont,1993,881,47.35,7.35
DEM,Delémont,1994,936.8,47.35,7.35
DEM,Delémont,1995,1118.9,47.35,7.35
DEM,Delémont,1996,832.9,47.35,7.35
DEM,Delémont,1997,815.1,47.35,7.35
DEM,Delémont,1998,925,47.35,7.35
DEM,Delémont,1999,1275.3,47.35,7.35
DEM,Delémont,2000,832.3,47.35,7.35
DEM,Delémont,2001,1019.8,47.35,7.35
DEM,Delémont,2002,1309.1,47.35,7.35
DEM,Delémont,2003,614.4,47.35,7.35
DEM,Delémont,2004,987,47.35,7.35
DEM,Delémont,2005,923.1,47.35,7.35
DEM,Delémont,2006,1142.4,47.35,7.35
DEM,Delémont,2007,1118.9,47.35,7.35
DEM,Delémont,2008,902.8,47.35,7.35
DEM,Delémont,2009,792.9,47.35,7.35
DEM,Delémont,2010,922.4,47.35,7.35
DEM,Delémont,2011,805,47.35,7.35
DEM,Delémont,2012,1200.4,47.35,7.35
DEM,Delémont,2013,985,47.35,7.35
DEM,Delémont,2014,895.6,47.35,7.35
DEM,Delémont,2015,671.8,47.35,7.35
DEM,Delémont,2016,839.8,47.35,7.35
DEM,Delémont,2017,663.8,47.35,7.35
DEM,Delémont,2018,751.4,47.35,7.35
DEM,Delémont,2019,847.7,47.35,7.35
DEM,Delémont,2020,664.3,47.35,7.35
DEM,Delémont,2021,985,47.35,7.35
DEM,Delémont,2022,680.8,47.35,7.35
VSDER,Derborence,2014,1348.2,46.28333333,7.233333333
VSDER,Derborence,2015,1509.1,46.28333333,7.233333333
VSDER,Derborence,2016,1640.7,46.28333333,7.233333333
VSDER,Derborence,2017,1445.9,46.28333333,7.233333333
VSDER,Derborence,2018,1627.3,46.28333333,7.233333333
VSDER,Derborence,2019,1614.9,46.28333333,7.233333333
VSDER,Derborence,2020,1407.8,46.28333333,7.233333333
VSDER,Derborence,2021,1680.9,46.28333333,7.233333333
VSDER,Derborence,2022,1368.7,46.28333333,7.233333333
MMDAS,Därstetten,2017,1114.2,46.65,7.5
MMDAS,Därstetten,2018,,46.65,7.5
MMDAS,Därstetten,2019,1024,46.65,7.5
MMDAS,Därstetten,2020,1040.2,46.65,7.5
MMDAS,Därstetten,2021,,46.65,7.5
MMDAS,Därstetten,2022,913,46.65,7.5
DID,Dielsdorf,1971,782.6,47.48333333,8.466666667
DID,Dielsdorf,1972,966.7,47.48333333,8.466666667
DID,Dielsdorf,1973,992.7,47.48333333,8.466666667
DID,Dielsdorf,1974,1247.5,47.48333333,8.466666667
DID,Dielsdorf,1975,1154.1,47.48333333,8.466666667
DID,Dielsdorf,1976,911,47.48333333,8.466666667
DID,Dielsdorf,1977,1218.7,47.48333333,8.466666667
DID,Dielsdorf,1978,1216.3,47.48333333,8.466666667
DID,Dielsdorf,1979,1309.6,47.48333333,8.466666667
DID,Dielsdorf,1980,1221.4,47.48333333,8.466666667
DID,Dielsdorf,1981,1486.4,47.48333333,8.466666667
DID,Dielsdorf,1982,1280,47.48333333,8.466666667
DID,Dielsdorf,1983,1173.3,47.48333333,8.466666667
DID,Dielsdorf,1984,947.3,47.48333333,8.466666667
DID,Dielsdorf,1985,974,47.48333333,8.466666667
DID,Dielsdorf,1986,1382.1,47.48333333,8.466666667
DID,Dielsdorf,1987,1186.1,47.48333333,8.466666667
DID,Dielsdorf,1988,1314.3,47.48333333,8.466666667
DID,Dielsdorf,1989,954.4,47.48333333,8.466666667
DID,Dielsdorf,1990,1241.8,47.48333333,8.466666667
DID,Dielsdorf,1991,898.5,47.48333333,8.466666667
DID,Dielsdorf,1992,1337.6,47.48333333,8.466666667
DID,Dielsdorf,1993,1091.6,47.48333333,8.466666667
DID,Dielsdorf,1994,1234.6,47.48333333,8.466666667
GLDBA,Diesbach,2017,1257,46.95,9.033333333
DIE,Diessenhofen,1930,1088.1,47.7,8.733333333
DIE,Diessenhofen,1931,1040.1,47.7,8.733333333
DIE,Diessenhofen,1932,908.1,47.7,8.733333333
DIE,Diessenhofen,1933,911.2,47.7,8.733333333
DIE,Diessenhofen,1934,675.1,47.7,8.733333333
DIE,Diessenhofen,1935,964.4,47.7,8.733333333
DIE,Diessenhofen,1936,957.1,47.7,8.733333333
DIE,Diessenhofen,1937,1049.6,47.7,8.733333333
DIE,Diessenhofen,1938,968.1,47.7,8.733333333
DIE,Diessenhofen,1939,1350,47.7,8.733333333
DIE,Diessenhofen,1940,1370.9,47.7,8.733333333
DIE,Diessenhofen,1941,951.8,47.7,8.733333333
DIE,Diessenhofen,1942,951.1,47.7,8.733333333
DIE,Diessenhofen,1943,719.7,47.7,8.733333333
DIE,Diessenhofen,1944,910.1,47.7,8.733333333
DIE,Diessenhofen,1945,1049.1,47.7,8.733333333
DIE,Diessenhofen,1946,983.5,47.7,8.733333333
DIE,Diessenhofen,1947,810.6,47.7,8.733333333
DIE,Diessenhofen,1948,734.7,47.7,8.733333333
DIE,Diessenhofen,1949,451.6,47.7,8.733333333
DIE,Diessenhofen,1950,837.6,47.7,8.733333333
DIE,Diessenhofen,1951,789.9,47.7,8.733333333
DIE,Diessenhofen,1952,1037.8,47.7,8.733333333
DIE,Diessenhofen,1953,682.5,47.7,8.733333333
DIE,Diessenhofen,1954,908.2,47.7,8.733333333
DIE,Diessenhofen,1955,936.9,47.7,8.733333333
DIE,Diessenhofen,1956,759.7,47.7,8.733333333
DIE,Diessenhofen,1957,775,47.7,8.733333333
DIE,Diessenhofen,1958,1026.9,47.7,8.733333333
DIE,Diessenhofen,1959,850.1,47.7,8.733333333
DIE,Diessenhofen,1960,890.7,47.7,8.733333333
DIE,Diessenhofen,1961,751.5,47.7,8.733333333
DIE,Diessenhofen,1962,740.1,47.7,8.733333333
DIE,Diessenhofen,1963,821.8,47.7,8.733333333
DIE,Diessenhofen,1964,742.4,47.7,8.733333333
DIE,Diessenhofen,1965,1389.5,47.7,8.733333333
DIE,Diessenhofen,1966,1002.5,47.7,8.733333333
DIE,Diessenhofen,1967,820.9,47.7,8.733333333
DIE,Diessenhofen,1968,891.4,47.7,8.733333333
DIE,Diessenhofen,1969,840.7,47.7,8.733333333
DIE,Diessenhofen,1970,1090.5,47.7,8.733333333
DIE,Diessenhofen,1971,654,47.7,8.733333333
DIE,Diessenhofen,1972,846.2,47.7,8.733333333
DIE,Diessenhofen,1973,829.6,47.7,8.733333333
DIE,Diessenhofen,1974,928.9,47.7,8.733333333
DIE,Diessenhofen,1975,924.7,47.7,8.733333333
DIE,Diessenhofen,1976,717.9,47.7,8.733333333
DIE,Diessenhofen,1977,945.1,47.7,8.733333333
DIE,Diessenhofen,1978,951.2,47.7,8.733333333
DIE,Diessenhofen,1979,1046.7,47.7,8.733333333
DIE,Diessenhofen,1980,948,47.7,8.733333333
DIE,Diessenhofen,1981,1061.8,47.7,8.733333333
DIE,Diessenhofen,1982,1042.7,47.7,8.733333333
DIE,Diessenhofen,1983,829.6,47.7,8.733333333
DIE,Diessenhofen,1984,792.7,47.7,8.733333333
DIE,Diessenhofen,1985,629.8,47.7,8.733333333
DIE,Diessenhofen,1986,909.1,47.7,8.733333333
DIE,Diessenhofen,1987,764.4,47.7,8.733333333
DIE,Diessenhofen,1988,904.3,47.7,8.733333333
DIE,Diessenhofen,1989,626,47.7,8.733333333
DIE,Diessenhofen,1990,893.9,47.7,8.733333333
DIE,Diessenhofen,1991,702.7,47.7,8.733333333
DIE,Diessenhofen,1992,971.1,47.7,8.733333333
DIE,Diessenhofen,1993,847.4,47.7,8.733333333
